region,code_circonscription,circonscription,nb_bv,inscrits,votants,taux_participation,bulletins_nuls,suffrages_exprimes,bulletins_blancs,parti,candidat,voix,pourcentage_voix,elu,page_source,candidat_canon
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,INDEPENDANT,AKA BONI MARC,1152,16.49,False,27,AKA BONI MARC
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,INDEPENDANT,HAMIAN OI HAMIAN ETIENNE,76,1.09,False,27,HAMIAN OI HAMIAN ETIENNE
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,INDEPENDANT,KOUAME NGUADAH GEORGES,177,2.53,False,27,KOUAME NGUADAH GEORGES
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,RHDP,ASSOUGBA JACOB AMOIN,2933,41.98,True,27,ASSOUGBA JACOB AMOIN
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,INDEPENDANT,ETTIEN AKA JEAN CHARLES,51,0.73,False,27,ETTIEN AKA JEAN CHARLES
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,INDEPENDANT,AKESSE TEHIA EMILIENNE,72,1.03,False,27,AKESSE TEHIA EMILIENNE
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,ADCI,EHUI ASSOUO BENOIT,30,0.43,False,27,EHUI ASSOUO BENOIT
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,INDEPENDANT,GOLI TINAN ESTELLE AURELIE,624,8.93,False,27,GOLI TINAN ESTELLE AURELIE
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,FPI,KASSI PASCAL TANO,965,13.81,False,27,KASSI PASCAL TANO
MORONOU,157,BONGOUANOU COMMUNE,68,24670,7232,29.31,246,6986,54,PDCI RDA,KABLAN ANZIAN ANDRE,852,12.2,False,27,KABLAN ANZIAN ANDRE
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,INDEPENDANT,KOUAME MESMIN KOMOE,2214,22.2,False,27,KOUAME MESMIN KOMOE
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,INDEPENDANT,EHOUSSOU MELISSA SOMA FLORA,472,4.73,False,27,EHOUSSOU MELISSA SOMA FLORA
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,INDEPENDANT,ETILE ABOH FREDERIC,63,0.63,False,27,ETILE ABOH FREDERIC
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,INDEPENDANT,TEHOUA KISSI THEOPHILE,100,1.0,False,27,TEHOUA KISSI THEOPHILE
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,RHDP,FETE ANE BENJAMIN,2218,22.24,False,27,FETE ANE BENJAMIN
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,INDEPENDANT,AMOA EBY ANICET,824,8.26,False,27,AMOA EBY ANICET
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,INDEPENDANT,KOUA CHARLES PHILIPPS KINIMO,327,3.28,False,27,KOUA CHARLES PHILIPPS KINIMO
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,ADCI,BOSSON BROU KOWOUSSA EVARISTE,249,2.5,False,27,BOSSON BROU KOWOUSSA EVARISTE
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,FPI,DIBY KOKORA BOADY BERNARD,3093,31.01,True,27,DIBY KOKORA BOADY BERNARD
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,INDEPENDANT,AHONON ROMEO RAOUL ANE,60,0.6,False,27,AHONON ROMEO RAOUL ANE
MORONOU,158,ANDE ASSIE KOUMASSI ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES ET BONGOUANOU SOUS PREFECTURE,92,34019,10414,30.61,439,9975,110,INDEPENDANT,KASSI KOUAME JEAN BAPTISTE,245,2.46,False,27,KASSI KOUAME JEAN BAPTISTE
MORONOU,161,ANOUMABA ET TIEMELEKRO COMMUNES ET SOUS PREFECTURES,65,19083,8372,43.87,317,8055,80,RHDP,KOUAKOU DAPA YAO KOSSONOU MARCELLIN,2862,35.53,False,28,KOUAKOU DAPA YAO KOSSONOU MARCELLIN
MORONOU,161,ANOUMABA ET TIEMELEKRO COMMUNES ET SOUS PREFECTURES,65,19083,8372,43.87,317,8055,80,ADCI,AKA NZI SEVERIN,121,1.5,False,28,AKA NZI SEVERIN
MORONOU,161,ANOUMABA ET TIEMELEKRO COMMUNES ET SOUS PREFECTURES,65,19083,8372,43.87,317,8055,80,FPI,KOUAME KONGO GREGOIRE,1265,15.7,False,28,KOUAME KONGO GREGOIRE
MORONOU,161,ANOUMABA ET TIEMELEKRO COMMUNES ET SOUS PREFECTURES,65,19083,8372,43.87,317,8055,80,INDEPENDANT,NIAMIAN N GUESSAN RAOUL THIBAUT,732,9.09,False,28,NIAMIAN N GUESSAN RAOUL THIBAUT
MORONOU,161,ANOUMABA ET TIEMELEKRO COMMUNES ET SOUS PREFECTURES,65,19083,8372,43.87,317,8055,80,PDCI RDA,AKA DESQUITH AMBROISE,2995,37.18,True,28,AKA DESQUITH AMBROISE
MORONOU,162,ASSAHARA ET M BATTO COMMUNES ET SOUS PREFECTURES,83,27427,9770,35.62,446,9324,59,INDEPENDANT,KANGA KACOU ANTOINE,3346,35.89,True,28,KANGA KACOU ANTOINE
MORONOU,162,ASSAHARA ET M BATTO COMMUNES ET SOUS PREFECTURES,83,27427,9770,35.62,446,9324,59,UDCY,KOUADIO DOUCA MARCELLIN,67,0.72,False,28,KOUADIO DOUCA MARCELLIN
MORONOU,162,ASSAHARA ET M BATTO COMMUNES ET SOUS PREFECTURES,83,27427,9770,35.62,446,9324,59,RHDP,NIAMIAN KOKOLO JEAN PIERRE,2604,27.93,False,28,NIAMIAN KOKOLO JEAN PIERRE
MORONOU,162,ASSAHARA ET M BATTO COMMUNES ET SOUS PREFECTURES,83,27427,9770,35.62,446,9324,59,INDEPENDANT,COULIBALY ABIBA EPSE COULIBALY,56,0.6,False,28,COULIBALY ABIBA EPSE COULIBALY
MORONOU,162,ASSAHARA ET M BATTO COMMUNES ET SOUS PREFECTURES,83,27427,9770,35.62,446,9324,59,INDEPENDANT,MOREAU KABLAN BILE CHARLES ARMEL,223,2.39,False,28,MOREAU KABLAN BILE CHARLES ARMEL
MORONOU,162,ASSAHARA ET M BATTO COMMUNES ET SOUS PREFECTURES,83,27427,9770,35.62,446,9324,59,ADCI,KOUAME DJA ESSAN FRANCOIS,361,3.87,False,28,KOUAME DJA ESSAN FRANCOIS
MORONOU,162,ASSAHARA ET M BATTO COMMUNES ET SOUS PREFECTURES,83,27427,9770,35.62,446,9324,59,INDEPENDANT,KOUAME TIEMELE,72,0.77,False,28,KOUAME TIEMELE
MORONOU,162,ASSAHARA ET M BATTO COMMUNES ET SOUS PREFECTURES,83,27427,9770,35.62,446,9324,59,PDCI RDA,AKA AMANAN VERONIQUE,2536,27.2,False,28,AKA AMANAN VERONIQUE
NAWA,148,DABOUYO ET GUEYO COMMUNES ET SOUS PREFECTURES,73,19218,5564,28.95,202,5362,50,INDEPENDANT,KOFFI DJAH DANIEL,105,1.96,False,28,KOFFI DJAH DANIEL
NAWA,148,DABOUYO ET GUEYO COMMUNES ET SOUS PREFECTURES,73,19218,5564,28.95,202,5362,50,INDEPENDANT,SALIA BLE SOLANGE,117,2.18,False,28,SALIA BLE SOLANGE
NAWA,148,DABOUYO ET GUEYO COMMUNES ET SOUS PREFECTURES,73,19218,5564,28.95,202,5362,50,INDEPENDANT,BONI TANO N GUESSAN NOELLE MARIE EPOUSE EKPONON,1337,24.93,False,28,BONI TANO N GUESSAN NOELLE MARIE EPOUSE EKPONON
NAWA,148,DABOUYO ET GUEYO COMMUNES ET SOUS PREFECTURES,73,19218,5564,28.95,202,5362,50,GP PAIX,KANGAH AMANI SERGE,174,3.25,False,28,KANGAH AMANI SERGE
NAWA,148,DABOUYO ET GUEYO COMMUNES ET SOUS PREFECTURES,73,19218,5564,28.95,202,5362,50,RHDP,ZEKRE ZADI CHRIST YVAN,1597,29.78,True,28,ZEKRE ZADI CHRIST YVAN
NAWA,148,DABOUYO ET GUEYO COMMUNES ET SOUS PREFECTURES,73,19218,5564,28.95,202,5362,50,INDEPENDANT,DOGUI MARIE NOELLE,1256,23.42,False,28,DOGUI MARIE NOELLE
NAWA,148,DABOUYO ET GUEYO COMMUNES ET SOUS PREFECTURES,73,19218,5564,28.95,202,5362,50,ADCI,KOUADIO KONAN CALVIN,57,1.06,False,28,KOUADIO KONAN CALVIN
NAWA,148,DABOUYO ET GUEYO COMMUNES ET SOUS PREFECTURES,73,19218,5564,28.95,202,5362,50,PDCI RDA,BLE SAILLY FELIX,669,12.48,False,28,BLE SAILLY FELIX
NAWA,149,BUYO ET DAPEOUA COMMUNES ET SOUS PREFECTURES,115,27640,6852,24.79,323,6529,99,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,2911,44.59,False,28,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
NAWA,149,BUYO ET DAPEOUA COMMUNES ET SOUS PREFECTURES,115,27640,6852,24.79,323,6529,99,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,3448,52.81,True,28,TOUS ENSEMBLE POUR LA COTE D IVOIRE
NAWA,149,BUYO ET DAPEOUA COMMUNES ET SOUS PREFECTURES,115,27640,6852,24.79,323,6529,99,INDEPENDANT,POUR LE DEVELOPPEMENT DE BUYO JE VOTE UTILE,71,1.09,False,28,POUR LE DEVELOPPEMENT DE BUYO JE VOTE UTILE
NAWA,150,GNAMANGUI MEAGUI ET OUPOYO COMMUNES ET SOUS PREFECTURES,214,57090,12968,22.72,671,12297,136,INDEPENDANT,ENSEMBLE POUR MEAGUI,2286,18.59,False,28,ENSEMBLE POUR MEAGUI
NAWA,150,GNAMANGUI MEAGUI ET OUPOYO COMMUNES ET SOUS PREFECTURES,214,57090,12968,22.72,671,12297,136,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,2877,23.4,False,28,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
NAWA,150,GNAMANGUI MEAGUI ET OUPOYO COMMUNES ET SOUS PREFECTURES,214,57090,12968,22.72,671,12297,136,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,6881,55.96,True,28,TOUS ENSEMBLE POUR LA COTE D IVOIRE
NAWA,150,GNAMANGUI MEAGUI ET OUPOYO COMMUNES ET SOUS PREFECTURES,214,57090,12968,22.72,671,12297,136,INDEPENDANT,CITOYEN ENGAGE POUR LE PEUPLE,117,0.95,False,28,CITOYEN ENGAGE POUR LE PEUPLE
NAWA,151,GRAND ZATIRY COMMUNES ET SOUS PREFECTURE,70,19273,6190,32.12,244,5946,49,INDEPENDANT,SAYERE MARTIAL OUPOH,1006,16.92,False,28,SAYERE MARTIAL OUPOH
NAWA,151,GRAND ZATIRY COMMUNES ET SOUS PREFECTURE,70,19273,6190,32.12,244,5946,49,INDEPENDANT,SAHIFO ALIGBA ARNAUD,432,7.27,False,28,SAHIFO ALIGBA ARNAUD
NAWA,151,GRAND ZATIRY COMMUNES ET SOUS PREFECTURE,70,19273,6190,32.12,244,5946,49,INDEPENDANT,DJEDJE MADOU JOEL,199,3.35,False,28,DJEDJE MADOU JOEL
NAWA,151,GRAND ZATIRY COMMUNES ET SOUS PREFECTURE,70,19273,6190,32.12,244,5946,49,RHDP,ZAKO OUPO ESAIE,1559,26.22,False,28,ZAKO OUPO ESAIE
NAWA,151,GRAND ZATIRY COMMUNES ET SOUS PREFECTURE,70,19273,6190,32.12,244,5946,49,INDEPENDANT,DOBO RENAUD MARCEL ANDREA,171,2.88,False,28,DOBO RENAUD MARCEL ANDREA
NAWA,151,GRAND ZATIRY COMMUNES ET SOUS PREFECTURE,70,19273,6190,32.12,244,5946,49,INDEPENDANT,SERI HORTENSE EMMA,619,10.41,False,28,SERI HORTENSE EMMA
NAWA,151,GRAND ZATIRY COMMUNES ET SOUS PREFECTURE,70,19273,6190,32.12,244,5946,49,PDCI RDA,GOBO YOKORE BERNARD,1886,31.72,True,28,GOBO YOKORE BERNARD
NAWA,151,GRAND ZATIRY COMMUNES ET SOUS PREFECTURE,70,19273,6190,32.12,244,5946,49,INDEPENDANT,SERY KOBOU FABRICE,25,0.42,False,28,SERY KOBOU FABRICE
NAWA,152,LILIYO ET OKROUYO COMMUNES ET SOUS PREFECTURES,145,34787,9285,26.69,409,8876,117,INDEPENDANT,KOUADIO GBOGBO ERIC,430,4.84,False,29,KOUADIO GBOGBO ERIC
NAWA,152,LILIYO ET OKROUYO COMMUNES ET SOUS PREFECTURES,145,34787,9285,26.69,409,8876,117,RHDP,KONE DOSSOGUI,3130,35.26,True,29,KONE DOSSOGUI
NAWA,152,LILIYO ET OKROUYO COMMUNES ET SOUS PREFECTURES,145,34787,9285,26.69,409,8876,117,INDEPENDANT,BONI N GUESSAN PLACIDE STEPHANE,165,1.86,False,29,BONI N GUESSAN PLACIDE STEPHANE
NAWA,152,LILIYO ET OKROUYO COMMUNES ET SOUS PREFECTURES,145,34787,9285,26.69,409,8876,117,INDEPENDANT,GBAHI DJOUA LUC,1211,13.64,False,29,GBAHI DJOUA LUC
NAWA,152,LILIYO ET OKROUYO COMMUNES ET SOUS PREFECTURES,145,34787,9285,26.69,409,8876,117,INDEPENDANT,ADOU LANDRY JEAN FRANCOIS,182,2.05,False,29,ADOU LANDRY JEAN FRANCOIS
NAWA,152,LILIYO ET OKROUYO COMMUNES ET SOUS PREFECTURES,145,34787,9285,26.69,409,8876,117,PDCI RDA,KOUADIA BEDI NOEL OLIVIER,2457,27.68,False,29,KOUADIA BEDI NOEL OLIVIER
NAWA,152,LILIYO ET OKROUYO COMMUNES ET SOUS PREFECTURES,145,34787,9285,26.69,409,8876,117,INDEPENDANT,ZADI ZADI PATRICK ANDERSON,1184,13.34,False,29,ZADI ZADI PATRICK ANDERSON
NAWA,153,SOUBRE COMMUNES ET SOUS PREFECTURE,160,53618,9246,17.24,301,8945,79,INDEPENDANT,COULIBALY SEKOU,706,7.89,False,29,COULIBALY SEKOU
NAWA,153,SOUBRE COMMUNES ET SOUS PREFECTURE,160,53618,9246,17.24,301,8945,79,INDEPENDANT,ZIRIGNON SEKOU LIGNON,1341,14.99,False,29,ZIRIGNON SEKOU LIGNON
NAWA,153,SOUBRE COMMUNES ET SOUS PREFECTURE,160,53618,9246,17.24,301,8945,79,INDEPENDANT,KOFFI KOUADIO OBED,87,0.97,False,29,KOFFI KOUADIO OBED
NAWA,153,SOUBRE COMMUNES ET SOUS PREFECTURE,160,53618,9246,17.24,301,8945,79,INDEPENDANT,KOUADIO KONAN KANH JULIEN,20,0.22,False,29,KOUADIO KONAN KANH JULIEN
NAWA,153,SOUBRE COMMUNES ET SOUS PREFECTURE,160,53618,9246,17.24,301,8945,79,RHDP,SANGARE MOUSSA,4103,45.87,True,29,SANGARE MOUSSA
NAWA,153,SOUBRE COMMUNES ET SOUS PREFECTURE,160,53618,9246,17.24,301,8945,79,INDEPENDANT,KONE MAMADOU,85,0.95,False,29,KONE MAMADOU
NAWA,153,SOUBRE COMMUNES ET SOUS PREFECTURE,160,53618,9246,17.24,301,8945,79,PDCI RDA,DABA DAGNOGO,2524,28.22,False,29,DABA DAGNOGO
NZI,155,BENGASSOU BOCANDA KOUADIOBLEKRO ET N ZECREZESSOU COMMUNES ET SOUS PREFECTURES,157,44988,18242,40.55,791,17451,252,INDEPENDANT,BOCANDA CEST CHEZ NOUS,2548,14.6,False,29,BOCANDA CEST CHEZ NOUS
NZI,155,BENGASSOU BOCANDA KOUADIOBLEKRO ET N ZECREZESSOU COMMUNES ET SOUS PREFECTURES,157,44988,18242,40.55,791,17451,252,INDEPENDANT,GENERATION UNIE ET SOLIDAIRE,752,4.31,False,29,GENERATION UNIE ET SOLIDAIRE
NZI,155,BENGASSOU BOCANDA KOUADIOBLEKRO ET N ZECREZESSOU COMMUNES ET SOUS PREFECTURES,157,44988,18242,40.55,791,17451,252,CNDCI,COHESION JUSTICE DEVELOPPEMENT,404,2.32,False,29,COHESION JUSTICE DEVELOPPEMENT
NZI,155,BENGASSOU BOCANDA KOUADIOBLEKRO ET N ZECREZESSOU COMMUNES ET SOUS PREFECTURES,157,44988,18242,40.55,791,17451,252,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,5608,32.14,False,29,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
NZI,155,BENGASSOU BOCANDA KOUADIOBLEKRO ET N ZECREZESSOU COMMUNES ET SOUS PREFECTURES,157,44988,18242,40.55,791,17451,252,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,7887,45.2,True,29,TOUS ENSEMBLE POUR LA COTE D IVOIRE
NZI,156,KOUASSI KOUASSIKRO COMMUNES ET SOUS PREFECTURE,46,13333,5319,39.89,227,5092,70,INDEPENDANT,KOUAKOU KOUADIO JOSEPH,1128,22.15,False,29,KOUAKOU KOUADIO JOSEPH
NZI,156,KOUASSI KOUASSIKRO COMMUNES ET SOUS PREFECTURE,46,13333,5319,39.89,227,5092,70,INDEPENDANT,KOFFI AMANI FERDINAND,256,5.03,False,29,KOFFI AMANI FERDINAND
NZI,156,KOUASSI KOUASSIKRO COMMUNES ET SOUS PREFECTURE,46,13333,5319,39.89,227,5092,70,RHDP,KOUASSI KOUAKOU NARCISSE,2116,41.56,True,29,KOUASSI KOUAKOU NARCISSE
NZI,156,KOUASSI KOUASSIKRO COMMUNES ET SOUS PREFECTURE,46,13333,5319,39.89,227,5092,70,INDEPENDANT,KANGAH KONAN DENIS,35,0.69,False,29,KANGAH KONAN DENIS
NZI,156,KOUASSI KOUASSIKRO COMMUNES ET SOUS PREFECTURE,46,13333,5319,39.89,227,5092,70,INDEPENDANT,YAPO BERTHE TATIANA,227,4.46,False,29,YAPO BERTHE TATIANA
NZI,156,KOUASSI KOUASSIKRO COMMUNES ET SOUS PREFECTURE,46,13333,5319,39.89,227,5092,70,PDCI RDA,YAO KOFFI JEAN PAUL,1260,24.74,False,29,YAO KOFFI JEAN PAUL
NZI,159,ABIGUI DIANGOKRO ET NOFOU COMMUNES ET SOUS PREFECTURES,50,13202,5902,44.71,216,5686,53,INDEPENDANT,N GUESSAN JOLIANE CLAIRE EPOUSE KOUAKOU,117,2.06,False,29,N GUESSAN JOLIANE CLAIRE EPOUSE KOUAKOU
NZI,159,ABIGUI DIANGOKRO ET NOFOU COMMUNES ET SOUS PREFECTURES,50,13202,5902,44.71,216,5686,53,RHDP,KOFFI EUGENE,1838,32.33,False,29,KOFFI EUGENE
NZI,159,ABIGUI DIANGOKRO ET NOFOU COMMUNES ET SOUS PREFECTURES,50,13202,5902,44.71,216,5686,53,INDEPENDANT,ALLOU CHRISTOPHE N GORAN,1304,22.93,False,29,ALLOU CHRISTOPHE N GORAN
NZI,159,ABIGUI DIANGOKRO ET NOFOU COMMUNES ET SOUS PREFECTURES,50,13202,5902,44.71,216,5686,53,PIA CODE,KOUADIO KOUASSI MARIUS,35,0.62,False,29,KOUADIO KOUASSI MARIUS
NZI,159,ABIGUI DIANGOKRO ET NOFOU COMMUNES ET SOUS PREFECTURES,50,13202,5902,44.71,216,5686,53,INDEPENDANT,KOUAME KOUADIO GERARD,161,2.83,False,29,KOUAME KOUADIO GERARD
NZI,159,ABIGUI DIANGOKRO ET NOFOU COMMUNES ET SOUS PREFECTURES,50,13202,5902,44.71,216,5686,53,PDCI RDA,LANGUI KOUADIO MARC,2178,38.3,True,29,LANGUI KOUADIO MARC
NZI,160,DIMBOKRO COMMUNE ET SOUS PREFECTURE,99,36237,10564,29.15,401,10163,64,INDEPENDANT,NZI YANN GABRIEL DIBY,405,3.99,False,29,NZI YANN GABRIEL DIBY
NZI,160,DIMBOKRO COMMUNE ET SOUS PREFECTURE,99,36237,10564,29.15,401,10163,64,INDEPENDANT,DJAHA JEAN PARNELL,157,1.54,False,29,DJAHA JEAN PARNELL
NZI,160,DIMBOKRO COMMUNE ET SOUS PREFECTURE,99,36237,10564,29.15,401,10163,64,INDEPENDANT,AKA AKESSE KOUADIO VINCENT,231,2.27,False,29,AKA AKESSE KOUADIO VINCENT
NZI,160,DIMBOKRO COMMUNE ET SOUS PREFECTURE,99,36237,10564,29.15,401,10163,64,RHDP,COULIBALY ADAMA,6793,66.84,True,29,COULIBALY ADAMA
NZI,160,DIMBOKRO COMMUNE ET SOUS PREFECTURE,99,36237,10564,29.15,401,10163,64,PDCI RDA,KONAN KOUAKOU RENE,2513,24.73,False,29,KONAN KOUAKOU RENE
PORO,163,BORON DIKODOUGOU ET GUIEMBE COMMUNES ET SOUS PREFECTURES,103,28727,13999,48.73,246,13753,363,RHDP,COULIBALY ISSA,6287,45.71,True,30,COULIBALY ISSA
PORO,163,BORON DIKODOUGOU ET GUIEMBE COMMUNES ET SOUS PREFECTURES,103,28727,13999,48.73,246,13753,363,INDEPENDANT,BAKAYOKO DAOUDA TENEMANGAN,3849,27.99,False,30,BAKAYOKO DAOUDA TENEMANGAN
PORO,163,BORON DIKODOUGOU ET GUIEMBE COMMUNES ET SOUS PREFECTURES,103,28727,13999,48.73,246,13753,363,INDEPENDANT,SORO KADOGNON CHARLES,243,1.77,False,30,SORO KADOGNON CHARLES
PORO,163,BORON DIKODOUGOU ET GUIEMBE COMMUNES ET SOUS PREFECTURES,103,28727,13999,48.73,246,13753,363,INDEPENDANT,AMINATA OUATTARA,3011,21.89,False,30,AMINATA OUATTARA
PORO,164,BOUGOU KATOGO ET M BENGUE COMMUNES ET SOUS PREFECTURES,102,32495,20095,61.84,218,19877,640,INDEPENDANT,SORO NGOLOGNINHE MAMADOU,7806,39.27,False,30,SORO NGOLOGNINHE MAMADOU
PORO,164,BOUGOU KATOGO ET M BENGUE COMMUNES ET SOUS PREFECTURES,102,32495,20095,61.84,218,19877,640,RHDP,COULIBALY ALI KADER,11349,57.1,True,30,COULIBALY ALI KADER
PORO,164,BOUGOU KATOGO ET M BENGUE COMMUNES ET SOUS PREFECTURES,102,32495,20095,61.84,218,19877,640,INDEPENDANT,DIABATE HAMIDOU,82,0.41,False,30,DIABATE HAMIDOU
PORO,165,KATIALI ET NIOFOIN COMMUNES ET SOUS PREFECTURES,61,16977,11753,69.23,267,11486,225,RHDP,SORO FOBEH,4605,40.09,False,30,SORO FOBEH
PORO,165,KATIALI ET NIOFOIN COMMUNES ET SOUS PREFECTURES,61,16977,11753,69.23,267,11486,225,INDEPENDANT,SORO ZANA,6656,57.95,True,30,SORO ZANA
PORO,166,DASSOUNGBOHO ET TIORONIARADOUGOU COMMUNES ET SOUS PREFECTURES,44,14548,7943,54.6,153,7790,179,INDEPENDANT,YEO YALLAMISSA,497,6.38,False,30,YEO YALLAMISSA
PORO,166,DASSOUNGBOHO ET TIORONIARADOUGOU COMMUNES ET SOUS PREFECTURES,44,14548,7943,54.6,153,7790,179,INDEPENDANT,COULIBALY DIEUDONNE NANGA,3022,38.79,False,30,COULIBALY DIEUDONNE NANGA
PORO,166,DASSOUNGBOHO ET TIORONIARADOUGOU COMMUNES ET SOUS PREFECTURES,44,14548,7943,54.6,153,7790,179,RHDP,BAMBA KASSOUM,4092,52.53,True,30,BAMBA KASSOUM
PORO,167,KARAKORO ET KOMBORODOUGOU COMMUNES ET SOUS PREFECTURES,76,19557,11288,57.72,151,11137,118,INDEPENDANT,OUATTARA ADAMA BEMITIAN,6484,58.22,True,30,OUATTARA ADAMA BEMITIAN
PORO,167,KARAKORO ET KOMBORODOUGOU COMMUNES ET SOUS PREFECTURES,76,19557,11288,57.72,151,11137,118,RHDP,TUO SERIBA,4535,40.72,False,30,TUO SERIBA
PORO,168,KANOROBA NAFOUN ET SIRASSO COMMUNES ET SOUS PREFECTURES,66,21203,12611,59.48,205,12406,337,INDEPENDANT,SIRIKI SEKONGO PELEMON,2868,23.12,False,30,SIRIKI SEKONGO PELEMON
PORO,168,KANOROBA NAFOUN ET SIRASSO COMMUNES ET SOUS PREFECTURES,66,21203,12611,59.48,205,12406,337,INDEPENDANT,SILUE NANZOUAN PATRICE,2109,17.0,False,30,SILUE NANZOUAN PATRICE
PORO,168,KANOROBA NAFOUN ET SIRASSO COMMUNES ET SOUS PREFECTURES,66,21203,12611,59.48,205,12406,337,RHDP,SORO KANIGUI MAMADOU,7092,57.17,True,30,SORO KANIGUI MAMADOU
PORO,169,KIEMOU ET NAPIE COMMUNES ET SOUS PREFECTURES,73,21396,9378,43.83,135,9243,168,INDEPENDANT,SORO SETIENGOLO,1568,16.96,False,30,SORO SETIENGOLO
PORO,169,KIEMOU ET NAPIE COMMUNES ET SOUS PREFECTURES,73,21396,9378,43.83,135,9243,168,RHDP,SOULEYMANE SILUE,4544,49.16,True,30,SOULEYMANE SILUE
PORO,169,KIEMOU ET NAPIE COMMUNES ET SOUS PREFECTURES,73,21396,9378,43.83,135,9243,168,INDEPENDANT,SORO PENATIRGUE,2963,32.06,False,30,SORO PENATIRGUE
PORO,170,KOMBOLOKOURA KONI ET LATAHA COMMUNES ET SOUS PREFECTURES KORHOGO SOUS PREFECTURE,106,34511,32994,95.6,12,32982,1,RHDP,AMADOU COULIBALY,32981,100.0,True,30,AMADOU COULIBALY
PORO,171,KORHOGO VILLE,371,149223,142250,95.33,258,141992,108,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,141884,99.92,True,30,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
PORO,172,KAGBOLODOUGOU SEDIOGO ET SINEMATIALI COMMUNES ET SOUS PREFECTURES,93,30231,29595,97.9,68,29527,13,RHDP,SARASSORO GBOROTON FIDELE,29514,99.96,True,30,SARASSORO GBOROTON FIDELE
SAN PEDRO,173,DOBA ET GABIADJI COMMUNES ET SOUS PREFECTURES SAN PEDRO SOUS PREFECTURE,166,46381,11310,24.38,498,10812,130,INDEPENDANT,JEUNESSE NOUVELLE VISION,2038,18.85,False,30,JEUNESSE NOUVELLE VISION
